x,y,genre,title,rating
1.9159845,4.570602,Animation,Duck Amuck (1953),4.0
-1.5375819,2.5803387,Adventure,Inside Out (2015),3.813953488372093
-0.650896,-0.13811326,Documentary,The Wolfpack (2015),3.5
5.099019,10.737573,(no genres listed),Trevor Noah: African American (2013),2.5
-3.7180748,-1.9156895,Drama,Love & Mercy (2014),4.333333333333333
-0.6794661,3.7247899,Adventure,The Hunger Games: Mockingjay - Part 2 (2015),3.7
-0.3369718,3.1206822,Action,Pixels (2015),2.5833333333333335
-0.7766904,3.786059,Fantasy,Fantastic Beasts and Where to Find Them (2016),3.6785714285714284
-1.711938,-0.58322054,Comedy,The Hairdresser (2010),4.0
6.2424974,9.186764,Adventure,The Star Wars Holiday Special (1978),0.5
11.7935295,-1.1159772,Drama,Mr. Holmes (2015),3.0
-0.895287,3.6647449,Animation,The Secret Life of Pets (2016),3.0714285714285716
13.768736,0.43012404,Action,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),3.25
12.574565,-1.7628521,Action,Self/less (2015),2.75
-0.21716239,-1.3044523,Action,The Last Witch Hunter (2015),3.3333333333333335
12.640606,0.24073401,Comedy,Krampus (2015),3.5
3.320903,5.931037,Action,Suicide Squad (2016),2.9166666666666665
4.528691,14.316938,Action,Independence Day: Resurgence (2016),2.375
-1.8141124,3.411915,Action,Star Trek Beyond (2016),3.466666666666667
12.513945,0.80859494,Children,Golmaal (2006),4.5
14.542523,-0.5112975,Documentary,Bruce Lee: A Warrior's Journey (2000),3.5
12.673801,0.45754805,Action,Five Element Ninjas (1982),3.5
12.49551,-0.6954334,Action,The Magnificent Ruffians (1979),4.0
1.7113066,2.790106,Comedy,Ted 2 (2015),2.7777777777777777
12.021112,-0.32474208,Comedy,Absolutely Anything (2015),3.0
0.6122509,2.3420417,Adventure,Minions (2015),3.1666666666666665
13.078471,0.5477341,Comedy,The Silence of the Hams (1994),3.0
13.378437,0.009249393,Action,Bloodsport III (1996),1.5
5.9905124,9.847484,Adventure,The Good Dinosaur (2015),3.0
6.3047442,12.636548,Crime,Black Mass (2015),2.5
3.0186317,4.707529,Action,Spectre (2015),3.0588235294117645
14.226989,-0.6026849,Action,The Professional: Golgo 13 (1983),3.0
4.180619,9.273965,Action,Mortal Kombat: The Journey Begins (1995),0.5
13.7166395,0.9446464,Horror,Sharknado 3: Oh Hell No! (2015),1.0
12.7934675,-1.2144791,Animation,Scooby-Doo! and the Samurai Sword (2009),5.0
4.1206493,4.028151,Animation,Scooby-Doo! and the Loch Ness Monster (2004),5.0
4.0558944,3.9923844,Animation,Big Top Scooby-Doo! (2012),5.0
4.063243,4.108092,Animation,Scooby-Doo Goes Hollywood (1979),5.0
5.6630735,9.80112,Comedy,Gabriel Iglesias: Hot and Fluffy (2007),1.5
-4.5912433,-1.6756567,Comedy,George Carlin: Back in Town (1996),5.0
-4.129677,-1.1648853,Comedy,George Carlin: You Are All Diseased (1999),5.0
14.056018,0.7063679,Action,Ghost in the Shell 2.0 (2008),3.75
-3.8441772,0.42948234,Comedy,Larry David: Curb Your Enthusiasm (1999),5.0
0.22174011,-0.3492128,Comedy,Kevin Hart: Laugh at My Pain (2011),3.5
4.1057844,4.0123367,Animation,Tom and Jerry: Shiver Me Whiskers (2006),5.0
12.049637,-0.6263856,Comedy,Jeff Dunham: All Over the Map (2014),2.0
12.6778965,-1.2180853,Comedy,The FP (2012),4.5
13.569751,-1.6934063,Animation,Kung Fu Panda: Secrets of the Masters (2011),5.0
-0.54813886,-1.7674798,Drama,Steve Jobs (2015),3.75
12.343155,0.6759296,Drama,Macbeth (2015),2.5
12.523557,-0.66251886,Adventure,Vacation (2015),3.4166666666666665
-0.7010512,1.8276596,Horror,Creep (2014),3.0
12.292105,0.44219607,Drama,The Face of an Angel (2015),1.5
13.89186,0.19289696,Crime,Wild Horses (2015),1.0
7.0486183,11.156474,Comedy,Search Party (2014),2.25
4.1443577,9.300344,Comedy,The Squeeze (2015),2.0
4.5629983,9.578757,Thriller,Careful What You Wish For (2015),1.5
13.530389,0.9129087,Action,Robot Overlords (2014),1.5
4.2804556,9.798337,Action,Bad Asses on the Bayou (2015),2.5
12.305812,-0.879036,Horror,The Eye: Infinity (2005),5.0
4.5392947,10.009316,Comedy,Kiss me Kismet (2006),2.5
12.984323,1.2289983,Comedy,Da geht noch was! (2013),3.5
12.342557,0.29348016,Crime,Villain (1971),5.0
6.6475506,8.70872,Action,The Lovers (2015),1.5
5.882459,11.285717,Action,Batman v Superman: Dawn of Justice (2016),2.34375
4.9557524,11.981662,Adventure,God Loves Caviar (2012),2.0
13.199084,0.023742719,Horror,Mortuary (1983),2.0
13.273834,0.53549993,Drama,April Morning (1988),2.5
3.0385733,4.01496,Documentary,Amy (2015),3.5
6.371264,8.501472,Crime,That Demon Within (2014),2.0
13.79688,-1.8904233,Drama,Carnival Magic (1981),0.5
-2.4181025,1.5400084,Comedy,Magic Mike XXL (2015),4.0
1.1380917,1.7890525,Adventure,The Jungle Book (2016),3.6363636363636362
13.860801,-1.8331113,Action,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),4.0
0.3695313,2.1049182,Action,Dragon Ball Z: Resurrection of F (2015),4.0
0.7396257,1.7537489,Action,The Man from U.N.C.L.E. (2015),3.4722222222222223
6.070025,11.652171,Crime,Sorrow (2015),0.5
-0.4954748,-0.8315748,Comedy,7 Days in Hell (2015),4.0
-0.68592244,0.28660256,Adventure,The Walk (2015),3.0
-3.6131384,-2.1465616,Drama,13 Hours (2016),3.3
-4.204223,-0.271613,Comedy,There Will Come a Day (2013),3.5
5.897797,7.6242146,Comedy,The Opposite Sex (2014),1.5
5.0885544,11.653256,Horror,The Gallows (2015),1.5
13.831084,0.80049425,Action,Tokyo Tribe (2014),5.0
12.761264,-0.20700696,Animation,Feast (2014),3.0
12.184544,-1.5005574,Comedy,Joe Dirt 2: Beautiful Loser (2015),0.5
-4.688048,-1.6264845,Adventure,Return to Treasure Island (1988),5.0
12.90271,-0.8643911,Animation,Nasu: Summer in Andalusia (2003),5.0
6.155488,8.32947,Drama,Dark Places (2015),2.0
4.1688147,9.766546,Action,Afro Samurai (2007),2.5
14.113256,-1.2835392,Comedy,Massu Engira Maasilamani (2015),4.5
-0.75385284,-1.4255767,Adventure,The Revenant (2015),3.903225806451613
12.198337,0.114247374,Crime,Irrational Man (2015),3.0
12.587223,-1.3922989,Horror,Exte: Hair Extensions (2007),3.0
4.060156,3.945202,Animation,Ooops! Noah is Gone... (2015),5.0
3.0036182,4.5267816,Action,Southpaw (2015),2.8333333333333335
-1.6789876,-0.26332653,Crime,Sicario (2015),3.5454545454545454
13.332599,-0.36487448,Drama,Goodnight Mommy (Ich seh ich seh) (2014),3.0
5.394553,9.615437,Crime,10 Cent Pistol (2015),1.25
12.443938,0.27322543,Romance,Before We Go (2014),3.5
4.3238616,7.689918,Animation,Anomalisa (2015),3.25
13.123506,-0.48115227,Thriller,Colonia (2016),1.5
13.163247,0.2144724,Action,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),2.5
4.2692294,9.736233,Comedy,How to Make Love Like an Englishman (2014),2.25
14.070117,0.67191446,Comedy,Fracchia contro Dracula (1985),4.0
5.5652795,10.266599,Horror,Always Watching: A Marble Hornets Story (2015),2.0
12.661338,-0.22161543,Comedy,Madly in Love (1981),4.5
0.37244081,3.9105961,Comedy,The Intern (2015),3.6538461538461537
14.331364,-0.9059818,Comedy,Hollywood Chainsaw Hookers (1988),5.0
13.24695,-1.9637772,Drama,Love (2015),4.5
5.747014,7.7115345,Drama,Room (2015),3.5625
4.3834434,9.394946,Drama,The Runner (2015),2.0
1.5159365,3.8863142,Drama,The Gift (2015),3.25
-4.6914034,-1.4834442,Comedy,George Carlin: Jammin' in New York (1992),5.0
12.96456,0.053853992,Horror,The Witch (2015),4.0
-1.8004822,-0.9122869,Comedy,Men & Chicken (2015),4.0
13.76958,-1.8081366,Comedy,The Escort (2015),3.0
13.185849,-0.5609174,Adventure,Doctor Who: The Waters of Mars (2009),4.0
12.68602,1.0500728,Animation,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",4.5
3.479738,5.8391404,Comedy,"Visit, The (2015)",3.5
6.400075,8.340046,Crime,Secret in Their Eyes (2015),1.5
1.7558604,2.1425493,Animation,The Electric Hotel (1908),4.0
13.811524,-1.0866213,Comedy,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),4.0
-4.4165506,-1.4341091,Drama,Battle For Sevastopol (2015),5.0
4.772184,14.474049,Action,American Ultra (2015),2.6666666666666665
-3.5743797,-1.4380392,Drama,Straight Outta Compton (2015),4.214285714285714
0.91522235,2.9126747,Crime,Cop Car (2015),3.5
14.902479,-0.6368946,Action,The Lost Room (2006),3.5
14.176359,-1.0189885,Comedy,Tangerine (2015),4.5
5.845455,7.531649,Crime,Every Secret Thing (2014),2.0
12.4835005,-1.7170306,Horror,964 Pinocchio (1991),1.0
-1.4858449,1.5390896,Comedy,Joy (2015),3.2
5.7132134,8.326481,Action,Ready Player One,3.5
-3.7421467,-1.3154362,Drama,Victor Frankenstein (2015),3.25
12.608043,0.9572489,(no genres listed),Guardians (2016),2.5
-0.20408802,1.128191,Action,Invincible Shaolin (1978),4.0
1.8446263,4.4059663,Action,Scouts Guide to the Zombie Apocalypse (2015),3.75
14.25806,-1.7785015,Drama,Suffragette (2015),2.5
-1.1978451,-1.1452317,Comedy,Fort Tilden (2014),4.0
3.2409492,5.136358,Action,Turbo Kid (2015),3.5
13.340007,-0.7166042,Comedy,The Unauthorized Saved by the Bell Story (2014),3.5
13.246748,-1.0994833,Drama,War Room (2015),0.5
12.973983,-0.1543606,Crime,Legend (2015),3.5
-3.8633716,1.1125479,Comedy,Deathgasm (2015),5.0
0.4102272,0.9913948,Drama,The Danish Girl (2015),3.75
14.542208,-1.1498237,Comedy,Cooties (2015),3.5
-0.21688019,1.10433,Comedy,Autumn Marathon (1979),4.0
-4.6828804,-1.605761,Adventure,12 Chairs (1976),5.0
-3.1297555,-2.0515928,Comedy,Ordinary Miracle (1978),4.5
13.569403,-1.4377277,Comedy,Old Men: Robbers (1971),4.0
5.5037,13.628434,Adventure,Unbelievable Adventures of Italians in Russia (1974),3.25
-3.8321667,-1.7919186,Comedy,It Can't Be! (1975),4.5
14.069586,0.19083592,Adventure,12 Chairs (1971),4.5
0.18873514,2.6363215,Documentary,Steve Jobs: The Man in the Machine (2015),4.0
-2.3325605,2.3812017,(no genres listed),Green Room (2015),3.3333333333333335
4.940669,12.72961,Drama,Beasts of No Nation (2015),3.0
4.042844,4.087042,Comedy,Bloodsucking Bastards (2015),5.0
13.496796,0.33001578,Children,Saving Christmas (2014),0.5
-4.61874,-1.5243404,Comedy,Oscar (1967),5.0
11.989965,-1.0230457,Action,Iron Man & Hulk: Heroes United (2013),3.0
13.609352,0.53937405,Crime,Knock Knock (2015),1.5
-4.4742312,-0.013104463,Documentary,The Blue Planet (2001),4.75
3.651874,3.6552894,Comedy,Cornered! (2009),4.5
0.5499464,1.394643,Drama,Demolition (2016),3.125
14.15911,0.4298229,Horror,Cigarette Burns (2005),3.0
2.5735693,4.116418,Comedy,Our Brand Is Crisis (2015),2.75
12.038585,-0.9019586,Action,High Rise (2015),3.0
3.0575976,5.7577024,Comedy,The Night Before (2015),4.25
5.871601,7.577824,Drama,Into the Forest (2015),2.0
4.1079807,3.9596107,Comedy,The Editor (2015),5.0
4.8619413,11.6664715,Adventure,Everest (2015),3.0833333333333335
2.481267,4.818794,(no genres listed),The Brand New Testament (2015),4.0
-3.1845384,0.8569847,Thriller,Spotlight (2015),4.157894736842105
5.425275,11.174683,Drama,Pawn Sacrifice (2015),2.5
13.172902,-0.8041435,Action,Hardcore Henry (2015),3.75
5.5995,10.666764,Drama,Burnt (2015),2.0
14.9383335,-0.22802815,Action,Ryuzo and the Seven Henchmen (2015),4.5
13.270438,0.6044964,Comedy,If I Were a Rich Man (2002),3.0
14.447465,-0.5891821,Horror,Last Shift (2014),4.0
12.136654,-1.2616172,Comedy,"F*ck You, Goethe 2 (2015)",1.0
-3.8479824,-2.0127227,Comedy,Garam Masala (2005),4.5
12.704411,0.6504223,Comedy,Life Eternal (2015),2.5
-0.5472447,3.6923041,Animation,Hotel Transylvania 2 (2015),2.875
14.566623,0.053970814,Crime,Anti-Social (2015),1.5
4.0680346,4.4861617,Comedy,Jump In! (2007),5.0
5.964291,12.959231,Animation,The Little Prince (2015),2.25
13.058732,-0.4854504,Mystery,Narcopolis (2014),1.5
4.0209994,6.9896536,Comedy,Ashby (2015),3.0
0.5547276,3.7502587,Action,Wonder Woman (2017),3.3076923076923075
11.866237,-0.76195574,Drama,The Circle (2016),2.5
4.5554233,13.519507,Drama,Silence (2016),3.75
0.0136093125,1.9431137,Drama,Bridge of Spies (2015),3.4375
4.9103413,9.807547,(no genres listed),Hyena Road,2.0
15.034771,-0.6251839,Drama,The Great Hypnotist (2014),4.0
13.309228,-0.6527331,Action,Into the Grizzly Maze (2015),1.5
-3.961761,-1.6681072,Documentary,Human (2015),5.0
12.03295,-1.5477318,Comedy,Chasuke's Journey (2015),4.0
12.375057,-0.11300428,Comedy,L.A. Slasher (2015),5.0
2.8191845,4.08565,Comedy,"Hail, Caesar! (2016)",2.8125
-4.8634434,-1.0507537,Documentary,How To Change The World (2015),4.5
6.686006,8.629777,Comedy,Er ist wieder da (2015),2.8333333333333335
12.810504,-0.197099,Documentary,Just Eat It: A Food Waste Story (2014),4.0
13.106179,-1.899882,Comedy,Bros Before Hos (2013),3.0
5.8111863,10.552508,Comedy,Slow Learners (2015),2.0
13.49903,0.70303047,Action,Unforgiven (2013),0.5
-3.0950992,1.0985062,Comedy,"Sex, Drugs & Taxation (2013)",4.5
13.339448,-1.9722539,Action,Sky High (2003),2.0
12.439435,1.0169731,Comedy,Confessions of a Dangerous Mind (2002),4.0
4.172175,9.700903,Adventure,Goosebumps (2015),2.0
12.44778,0.4282871,Drama,The Perfect Guy (2015),1.5
13.957651,-2.1355574,Comedy,Rock the Kasbah (2015),2.0
-4.080789,-1.8373183,Comedy,Freaks of Nature (2015),4.5
-2.2525623,-1.4427278,Horror,Bone Tomahawk (2015),4.5
11.946235,-1.0789179,Animation,Extraordinary Tales (2015),2.5
5.7357874,7.4844303,Comedy,The Dressmaker (2015),3.0
13.313159,-1.661404,Documentary,Nowitzki: The Perfect Shot (2014),3.5
14.694222,-1.3847772,Drama,Trumbo (2015),4.0
1.318068,3.61043,Children,Our Lips Are Sealed (2000),3.5
12.260342,0.90812904,Sci-Fi,Idaho Transfer (1973),0.5
0.8035572,4.181194,Crime,Witch Hunt (1999),2.5
12.014224,-1.6029645,Drama,Concussion (2015),2.5
13.750402,-0.849684,Adventure,"Peanuts Movie, The (2015)",1.5
5.806394,12.009192,Action,Bloodsport: The Dark Kumite (1999),0.5
-4.7665114,-1.4840052,Comedy,Formula of Love (1984),5.0
0.09116741,0.034183376,Comedy,A Man from Boulevard des Capucines (1987),4.0
-1.268817,-0.17099163,Crime,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),4.0
13.647479,0.36706686,Comedy,Blue Mountain State: The Rise of Thadland (2015),3.0
-2.5293517,-1.7166133,Comedy,Dil To Pagal Hai (1997),4.0
-0.28921297,0.15826857,Action,The Boy and the Beast (2015),4.0
-2.2521086,0.08349811,Drama,Creed (2015),3.75
13.115086,1.2841201,Adventure,Dragons: Gift of the Night Fury (2011),5.0
12.863579,0.9499208,Documentary,Twinsters (2015),4.0
4.107671,4.073244,Animation,Cosmic Scrat-tastrophe (2015),5.0
4.4817986,9.517792,Fantasy,Solace (2015),2.0
14.090586,0.50267905,Action,Lost in the Sun (2015),2.0
-0.86065817,0.9428876,Comedy,Le Maître d'école (1981),4.0
13.785017,-1.6253833,Drama,Eros (2004),4.0
12.589697,-1.308223,Children,Those Happy Days (2006),3.0
13.21745,0.5984915,Comedy,The Girls (1961),5.0
13.252126,1.1386443,(no genres listed),The Adventures of Sherlock Holmes and Doctor Watson,5.0
14.331144,-1.4487386,Comedy,What Men Still Talk About (2011),4.0
-4.578222,-1.165074,Crime,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),5.0
12.857628,-1.8610758,Crime,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),5.0
12.743006,0.26439756,Crime,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),5.0
12.2749195,-1.1944106,Crime,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),5.0
-4.025504,-1.8712238,Crime,Sherlock Holmes and Dr. Watson: Acquaintance (1979),5.0
13.618379,1.0543889,Adventure,Doctor Who: Last Christmas (2014),3.75
2.9224868,5.6657786,Adventure,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",4.166666666666667
-3.424376,-1.0265504,Sci-Fi,Doctor Who: A Christmas Carol (2010),4.75
0.6921128,1.222832,Adventure,Doctor Who: Planet of the Dead (2009),3.0
5.620587,12.477012,Adventure,Doctor Who: The Next Doctor (2008),2.875
-3.1359792,1.134832,Action,Doctor Who: Voyage Of The Damned (2007),4.5
1.8545301,2.4593546,Sci-Fi,Doctor Who: The Runaway Bride (2007),4.0
14.501276,-0.568186,Comedy,A Perfect Day (2015),5.0
-0.35895908,0.9842829,Action,Masked Avengers (1981),4.0
5.750852,9.198061,Action,Return of the One-Armed Swordsman (1969),3.0
12.9686365,-0.6824084,Comedy,The Lord's Lantern in Budapest (1999),4.5
1.7825027,4.023469,Documentary,Hitchcock/Truffaut (2015),3.5
5.056276,10.7092,Adventure,The 5th Wave (2016),2.5
4.8477325,14.653886,Comedy,A Very Murray Christmas (2015),2.5
12.995774,-1.7219524,Comedy,Chi-Raq (2015),3.75
6.4682603,8.422644,Drama,Truth (2015),3.0
5.265076,9.372813,Comedy,Just Jim (2015),3.0
-0.73582774,-0.09930101,Drama,"Big Short, The (2015)",3.9615384615384617
3.3086903,3.9300866,Comedy,Applesauce (2015),4.5
5.0185738,10.168333,Comedy,The Ridiculous 6 (2015),3.25
11.748967,-0.7623972,Comedy,John Mulaney: The Comeback Kid (2015),3.5
-0.118392855,2.9371674,Crime,Saw (2003),4.5
6.7965074,11.43853,Children,North Pole: Open For Christmas (2015),2.0
12.767502,0.37729055,Thriller,Mojave (2015),2.0
14.230953,-0.15144494,Adventure,Wizards of Waverly Place: The Movie (2009),4.0
-5.146648,-0.06063074,Animation,World of Tomorrow (2015),4.5
4.6698885,13.236762,Comedy,Zoolander 2 (2016),2.5
4.163418,9.595921,Comedy,How to Be Single (2016),3.125
-0.50587565,1.0999566,Animation,Blue Exorcist: The Movie (2012),4.0
13.595591,-1.85743,Horror,Devil Dog: The Hound of Hell (1978),4.0
1.7647032,3.3256395,Comedy,He Never Died (2015),3.5
1.3912904,3.7103925,Horror,Parasyte: Part 1 (2014),4.0
13.787615,-0.8924256,Horror,Parasyte: Part 2 (2015),4.0
-1.6040287,-1.325101,(no genres listed),A Cosmic Christmas (1977),4.0
5.498651,10.860487,Drama,Nocturnal Animals,3.0
12.325364,0.9136147,Comedy,Lumberjack Man (2015),5.0
-0.8256324,-0.039698873,Comedy,Daddy's Home (2015),2.6666666666666665
5.7533703,10.219729,Children,Sisters (2015),2.5
7.0177765,11.046135,Romance,'Tis the Season for Love (2015),1.5
1.8104279,2.3768156,Action,Kung Fu Panda 3 (2016),3.375
3.8459325,4.619197,Comedy,Spellbound (2011),5.0
12.078651,0.33619475,Comedy,Unicorn City (2012),5.0
14.070681,-2.0348508,Thriller,Standoff (2016),2.5
6.7610583,8.7010565,Action,Swelter (2014),2.0
-2.8903296,0.97924966,Comedy,Pride and Prejudice and Zombies (2016),4.5
12.121896,0.17767702,Action,Garm Wars: The Last Druid (2014),2.0
13.262426,-0.176866,Horror,The Devil's Candy (2015),2.0
14.906734,-0.090345,Action,Close Range (2015),3.0
-4.115869,-1.8595804,Action,Sherlock: The Abominable Bride (2016),3.85
13.449734,1.1283307,Adventure,The Love Bug (1997),5.0
-0.10333812,1.731118,Comedy,Doctor Who: The Husbands of River Song (2015),4.25
6.2231946,8.005128,Comedy,Moonwalkers (2015),2.5
-4.852814,-1.102049,Documentary,Tomorrow (2015),4.5
13.424292,-0.38199893,Action,Anacleto: Agente secreto (2015),4.0
14.149524,0.764197,Comedy,Wiener-Dog (2016),3.0
5.9861035,8.066744,Action,Ride Along 2 (2016),2.0
11.969967,-0.72256106,Comedy,Maggie's Plan (2015),2.0
5.019366,14.056297,Comedy,Eddie the Eagle (2016),2.8333333333333335
5.6019983,7.520274,Action,The Flash 2 - Revenge of the Trickster (1991),1.5
12.452633,-0.72625375,Drama,Exposed (2016),1.5
13.516206,-1.875568,Drama,Stonewall (2015),2.5
6.7720537,10.781215,Horror,Frankenstein (2015),2.0
13.155994,0.0632243,Comedy,Welcome to Happiness (2015),1.5
12.31277,-1.3245664,Children,Risen (2016),0.5
12.716838,-0.7390795,Drama,The Survivalist (2015),4.0
5.1589665,14.552824,Comedy,Dirty Grandpa (2016),2.875
11.766826,-0.43074563,Horror,Reptilicus (1961),0.5
11.929369,-1.4209398,Documentary,Requiem for the American Dream (2015),2.5
0.24903943,2.1541028,Mystery,Death Note Rewrite: Genshisuru Kami (2007),4.0
13.307733,1.0425491,Animation,Three from Prostokvashino (1978),5.0
12.8324795,0.60455763,Drama,The Finest Hours (2016),3.0
13.949738,-1.9233298,Action,Ghost in the Shell: Solid State Society (2006),3.5
5.6368947,10.648253,(no genres listed),Grease Live (2016),2.0
13.475766,-1.1592209,Adventure,Gods of Egypt (2016),0.5
4.846757,7.0542045,Adventure,Embrace of the Serpent (2016),3.5
14.585449,-0.67860794,Drama,Race (2016),1.5
-2.4469986,2.478658,Thriller,10 Cloverfield Lane (2016),3.6785714285714284
13.513495,-1.1259975,Action,London Has Fallen (2016),2.0
-0.5688905,-1.1844969,Action,Zootopia (2016),3.890625
5.6016603,13.539588,Comedy,Whiskey Tango Foxtrot (2016),3.3333333333333335
13.440007,-1.9660459,Drama,Desierto (2016),2.5
1.6176896,4.636011,Comedy,The Brothers Grimsby (2016),3.125
14.222536,-1.7904307,Comedy,Dad's Army (1971),4.5
0.6128095,2.4629455,Horror,Michael Jackson's Thriller (1983),4.0
14.020707,0.27515173,Drama,The Wait (2015),3.5
14.605164,-1.5102898,Drama,War and Peace (2016),3.5
0.45498344,3.1158583,Horror,Southbound (2016),3.5
3.3120682,3.747577,Action,Ip Man 3 (2015),4.0
4.572706,10.08715,Children,Santa's Little Helper (2015),1.5
-4.2230687,1.5313361,Documentary,Who Killed Chea Vichea? (2010),5.0
-2.781871,1.3737836,Adventure,Hunt for the Wilderpeople (2016),4.375
13.567129,-1.6193942,Comedy,Rabbits (2002),3.5
5.1461434,9.921958,Animation,Genius Party (2007),3.0
12.087217,-1.5034775,Children,Long Live Ghosts! (1977),3.0
13.930956,-1.672085,Comedy,Tears for Sale (2008),4.0
6.2839074,9.787509,Comedy,Dad's Army (2016),2.0
14.317733,0.5629514,Documentary,The Barkley Marathons: The Race That Eats Its Young (2015),4.0
12.237653,-0.08295816,Comedy,Merci Patron ! (2016),4.0
12.43969,-1.2169615,Drama,The Neon Demon (2016),3.0
13.799375,-0.09566149,Comedy,Fraktus (2012),4.0
14.3251505,-0.8989627,Drama,Eye in the Sky (2016),2.8333333333333335
4.275336,9.7291975,Action,Camino (2016),2.0
12.033597,-0.70972294,Action,Mr. Right (2016),3.5
14.407155,-0.95196426,(no genres listed),Noin 7 veljestä (1968),3.0
-2.1987534,-0.64812535,Comedy,Florence Foster Jenkins (2016),4.0
14.61917,-0.74412936,Comedy,My Big Fat Greek Wedding 2 (2016),2.0
14.489131,-1.4547912,Adventure,Neon Bull (2015),3.5
13.164303,0.48211408,Comedy,Get a Job (2016),3.25
6.3199105,8.491752,Comedy,Keanu (2016),2.5
4.2309895,9.771051,Comedy,Me Him Her (2015),2.0
4.0270386,3.9208145,Adventure,Ice Age: The Great Egg-Scapade (2016),5.0
14.451473,-1.3004972,Comedy,Everybody Wants Some (2016),4.166666666666667
-3.1746173,-0.034566212,Drama,Sing Street (2016),3.8333333333333335
4.394921,9.638286,Animation,Zoom (2015),2.5
-5.066659,-0.32002857,(no genres listed),Paterson,4.5
4.827011,9.982944,Action,The Huntsman Winter's War (2016),1.0
5.792635,11.443521,Comedy,Neighbors 2: Sorority Rising (2016),2.6
13.087273,-1.7173558,Mystery,Project X (1968),2.0
14.280981,-0.24553998,Crime,The Trust (2016),2.5
-0.73559576,1.4753753,Thriller,Hush (2016),2.6666666666666665
0.5622035,0.61952287,Comedy,Jimmy Carr: Telling Jokes (2009),4.0
5.193274,12.645823,Comedy,Jimmy Carr: Making People Laugh (2010),2.5
13.038905,-1.6565653,Comedy,Texas - Doc Snyder hält die Welt in Atem (1993),4.5
13.945156,-0.7738865,Comedy,00 Schneider - Jagd auf Nihil Baxter (1994),4.5
5.552182,8.623439,Drama,The Man Who Knew Infinity (2016),3.0
5.405253,11.505495,Drama,Despite the Falling Snow (2016),2.0
5.8572974,8.9317255,Action,Wizards of the Lost Kingdom II (1989),0.5
4.9997272,9.469617,Drama,Money Monster (2016),2.25
14.021353,0.32697785,Comedy,Barbershop: The Next Cut (2016),2.5
2.9076974,4.325891,Adventure,Finding Dory (2016),3.576923076923077
5.2496505,7.1685634,Comedy,The Boss (2016),2.6666666666666665
12.833749,0.08596082,Animation,The Angry Birds Movie (2016),2.5
13.736313,0.64410436,Comedy,Bakuman (2015),4.0
13.902611,-0.08514082,Action,I Am Wrath (2016),1.5
14.319166,0.5026248,Action,Precious Cargo (2016),1.0
-3.5537148,1.6897521,Drama,Snowden (2016),3.8333333333333335
4.055621,3.9149683,Animation,Tenchi Muyô! In Love (1996),5.0
14.394853,-1.1528054,Action,Ratchet & Clank (2016),1.5
12.720104,-1.3827661,Comedy,Kicking Off (2016),1.5
-4.1363645,-1.6679229,Drama,SORI: Voice from the Heart (2016),5.0
0.647166,3.3007965,Action,Gintama: The Final Chapter - Be Forever Yorozuya (2013),3.5
0.08727773,0.5804988,Crime,The Nice Guys (2016),3.8333333333333335
5.488252,11.249662,Action,Kindergarten Cop 2 (2016),1.5
13.888776,0.32161668,Sci-Fi,Buck Rogers in the 25th Century (1979),2.5
13.228967,-1.2110282,Comedy,World of Glory (1991),5.0
4.8559775,13.90385,Action,The Crew (2016),2.5
4.273204,9.749366,Drama,The Shallows (2016),2.5
0.5867,2.7923832,Action,Gen-X Cops (1999),3.5
5.2560205,13.605452,Drama,The Handmaiden (2016),2.6666666666666665
5.8449826,11.213631,Adventure,Alice Through the Looking Glass (2016),2.0
14.308545,-1.3624476,Children,The BFG (2016),2.5
1.112372,2.9467213,Documentary,My Scientology Movie (2016),3.5
2.435111,3.7202075,Animation,Sausage Party (2016),3.642857142857143
14.529534,-1.3313042,Action,Karate Bullfighter (1975),3.0
12.010209,-0.8419684,Comedy,All Yours (2016),5.0
5.76823,11.233339,Action,Kill Command (2016),2.5
-4.60163,-0.9908012,Drama,Captain Fantastic (2016),4.5
12.001522,-1.2327865,Drama,Toni Erdmann (2016),3.6666666666666665
14.4743595,-0.03436737,Mystery,The Wailing (2016),3.0
3.2957745,3.7720165,Comedy,Comedy of the Strict Regime (1993),4.5
13.38201,-1.3766739,Comedy,The Meddler (2016),2.5
-2.3258007,2.5097325,Action,Now You See Me 2 (2016),3.6363636363636362
-3.6385736,1.6454592,(no genres listed),Ali Wong: Baby Cobra (2016),4.5
13.849187,-0.7741142,Comedy,Café Society (2016),3.0
4.8621955,13.852771,Adventure,Neo Tokyo (1987),3.0
1.131037,2.9899805,Comedy,Swiss Army Man (2016),3.25
-3.5371144,1.762054,Comedy,The Do-Over (2016),3.5
